id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,energy,loudness,mode,decibel_range,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,first_artist,second_artist
1xONwDb3ux0Ld2q5mswsUE,Fina Estampa (with Miguel Poveda) - Con Miguel Poveda,43.0,190000,0.0,"[""Maria Dolores Pradera"", ""Miguel Poveda""]","['58LNn3iNPmmHusH1EkyBm4', '0BwjxWHTct80Qp5Xk7pxZj']",2012-11-27,49.0,-9.366,M,,0.0589,0.706,0.0,0.171,0.8,156.119,3.0,Maria Dolores Pradera,Miguel Poveda
55iHWJ6m2Q7gwXBLEnMo1A,"La Traviata / Act 3: ""Ah, Violetta!"" - ""Voi? Signor?""",26.0,103293,0.0,"[""Giuseppe Verdi"", ""Ileana Cotrubas"", ""Plácido Domingo"", ""Sherrill Milnes"", ""Bavarian State Orchestra"", ""Carlos Kleiber""]","['1JOQXgYdQV2yfrhewqx96o', '3ArbrVTsYfUVK7hNaXl6z1', '4pU3BpenOZFEBzORx2YBJW', '4zTQCQMH3wRdBorYb0xGCa', '3ZXZN86zspTIIkwbzlkDwf', '6aL4ovuNuBg7rmrPjOTIUN']",1977-01-01,13.8,-23.967,m,,0.156,0.979,0.000464,0.215,0.0396,104.69,4.0,Giuseppe Verdi,Ileana Cotrubas
1bWrJnsvHCo8vsXWaatWIs,The Promise You Made,52.0,235373,0.0,"[""Cock Robin""]",['1MOoTIFOvJ60ATvyRXPPXg'],1985-05-01,46.2,-11.448,M,,0.0359,0.67,0.0184,0.117,0.662,117.007,4.0,Cock Robin,
1Aos8TVY1Xv0F8HLW73AUs,Ein langer Weg,35.0,260493,0.0,"[""Böhse Onkelz""]",['6x9jRPDmA8Ihpw3A9FBowD'],Year 1992,50.5,-10.629,m,,0.0379,0.0756,0.0,0.145,0.477,166.196,4.0,Böhse Onkelz,
4lFMueJ8aABFHspvYM85B2,Do You No Wrong,40.0,246667,0.0,"[""Richie Campbell""]",['2swvbEAfN70ZFcQB4Y7MaS'],2016-05-04,37.0,-7.19,m,,0.0308,0.505,5.83e-06,0.0931,0.339,80.997,3.0,Richie Campbell,
50EBedYhdlYyMZJd7KInsl,"Images Book II, L. 111: II. Et la lune descend sur le temple qui fut",0.0,325867,0.0,"[""Claude Debussy"", ""Claudio Arrau""]","['1Uff91EOsvd99rtAupatMP', '5k15M5itLxlNtLk7BGpGa1']",Year 1941,0.5700000000000001,-31.544,m,,0.0602,0.993,0.845,0.155,0.039,81.669,4.0,Claude Debussy,Claudio Arrau
37IPQgBkvbmH9JR5mlY6a8,魔法の絨毯,75.0,212018,0.0,"[""Takaya Kawasaki""]",['3BjFX1nExMNHvSaoLd1I1k'],2018-03-14,30.9,-6.292000000000002,m,,0.0507,0.774,0.0,0.122,0.584,72.285,4.0,Takaya Kawasaki,
2Q2C7VUg0cfhkI78RKT9Ik,"O-O, I Love You",19.0,199067,0.0,"[""The Dells""]",['0wbrRIw2po5DV4LeaHw55S'],1968-01-01,32.800000000000004,-17.164,m,,0.0313,0.449,0.000102,0.0875,0.51,175.188,3.0,The Dells,
6kkD1L5gqVmCKnoSquy8lr,Małe mieszkanko na Mariensztacie,8.0,187413,0.0,"[""Irena Santor""]",['0z300uEtGh3BdYBC3vpnPW'],1972-09-28,20.7,-18.391,M,,0.0545,0.7509999999999999,0.0,0.392,0.552,170.22799999999995,1.0,Irena Santor,
0V0WVRZUwrNAXQX7LDNcYA,To an Army Man,0.0,141787,0.0,"[""The Red Army Choir""]",['7lUh5w2odGeIGvlkn7ZMPF'],1957-11-01,28.499999999999996,-18.234,m,,0.0591,0.989,0.0,0.192,0.72,96.001,4.0,The Red Army Choir,
6WNmtLpeOE1zIkibvmQj1z,晚風,19.0,179787,0.0,"[""環球管弦樂隊""]",['6BIxigiBDAKF60TDYp5VJM'],1976-09-01,9.73,-23.59800000000001,M,,0.0327,0.551,0.8490000000000001,0.092,0.7240000000000001,138.999,4.0,環球管弦樂隊,
5waV2tHn9zLn6ot0wzIw9c,Gabino - Remasterizado,0.0,152307,0.0,"[""Ignacio Corsini""]",['5LiOoJbxVSAMkBS2fUm3X2'],1927-05-14,25.2,-17.394000000000002,m,,0.0873,0.993,0.000404,0.138,0.882,133.128,4.0,Ignacio Corsini,
014kgDV08Ew0iJL8YiQEsd,日久生情,22.0,215017,0.0,"[""Stephy Tang""]",['4ujntV2BGRi7X4UbCmTFX0'],Year 2007,43.6,-8.288,M,,0.0345,0.787,0.0,0.122,0.255,129.855,4.0,Stephy Tang,
6Z1gSuAnhDCWkSkLDKAMfY,Tu verras,42.0,193813,0.0,"[""Claude Nougaro""]",['115Iq0OjPxUUyWOIiF2pIR'],2013-01-01,49.5,-9.19,m,,0.0596,0.434,0.0,0.0967,0.742,131.204,4.0,Claude Nougaro,
26VxOj5MksWcqZoUORm5mw,Any Other Fool,5.0,235920,0.0,"[""Michael Stanley""]",['4qfbdFybzxyD0IWkQel5oC'],2016-04-01,61.7,-6.881,M,,0.0258,0.726,0.000111,0.147,0.534,152.02700000000004,4.0,Michael Stanley,
0JOw67rq2X6NDz5AJP9uIG,Hound Dog,60.0,133293,0.0,"[""Elvis Presley""]",['43ZHCT0cAZBISjO8DG9PnE'],2002-09-24,88.4,-4.123,m,,0.129,0.62,0.000673,0.4970000000000001,0.94,177.75099999999995,4.0,Elvis Presley,
0xn8FV7KMHRuCE10c8CreW,Tala Om Vart Du Skall Resa,33.0,163387,0.0,"[""Lifvens""]",['68ifcFHT94rm39Nu2ktCg5'],2008-08-30,87.8,-6.267,M,,0.0336,0.0393,9.01e-06,0.622,0.8959999999999999,113.404,4.0,Lifvens,
6Vwr4zJDyXk2IzNUMzEhmQ,Cómo Te Voy A Olvidar,53.0,271560,0.0,"[""Los Ángeles Azules""]",['0ZCO8oVkMj897cKgFH7fRW'],2012-01-01,47.199999999999996,-7.612999999999999,M,,0.0583,0.276,2.47e-06,0.158,0.6679999999999999,83.079,4.0,Los Ángeles Azules,
4wYq5wugZDzQiMZQYG4wVB,Whole Lotta Rosie,66.0,333800,0.0,"[""AC/DC""]",['711MCceyCBcFnzjGY4Q7Un'],1977-03-21,83.8,-4.459,M,,0.078,0.0014,0.479,0.0953,0.423,159.17600000000004,4.0,AC/DC,
0YBRFUdEwPDp5Zqr4u7Wos,Star Wars Main Title and the Arrival at Naboo,33.0,175773,0.0,"[""John Williams"", ""London Symphony Orchestra""]","['3dRfiJ2650SZu6GbydcHNb', '5yxyJsFanEAuwSM5kOuZKc']",1999-05-04,36.9,-13.852,M,,0.0392,0.524,0.905,0.165,0.192,79.541,4.0,John Williams,London Symphony Orchestra
2GUOppNq6DTvir3ZyFeSyH,"Prelude, Op. 23, No. 5, in G Minor",8.0,248293,0.0,"[""Sergei Rachmaninoff"", ""Vladimir Horowitz""]","['0Kekt6CKSo0m5mivKcoH51', '4Ws5hSoABAwvGJ4LhHwHgq']",Year 1942,14.499999999999998,-20.841,m,,0.0436,0.988,0.897,0.696,0.239,119.329,4.0,Sergei Rachmaninoff,Vladimir Horowitz
76nsVFXrt4w1ANQx04k0DF,晚風,26.0,225293,0.0,"[""Wu Bai""]",['5H8TJITZE1sPjVR2ACzXNS'],2003-12-07,52.7,-7.526,M,,0.0328,0.518,0.0,0.129,0.458,126.168,4.0,Wu Bai,
7H71gZwWs3xPWnHM30NDUp,Mykonos,63.0,275307,0.0,"[""Fleet Foxes""]",['4EVpmkEwrLYEg6jIsiPMIb'],2018-11-09,44.9,-9.308,m,,0.0306,0.395,0.000456,0.1369999999999999,0.364,82.965,4.0,Fleet Foxes,
5hZyPpH6I4nCKjtXuc1isk,Heineidit,31.0,227173,0.0,"[""Kapasiteettiyksikkö""]",['1528laR5p1e468jJCwCkoZ'],2001-02-26,65.1,-6.517,M,,0.235,0.00164,0.0,0.275,0.753,93.995,4.0,Kapasiteettiyksikkö,
48lm2sNdS1rlteMIwLyhJF,There's Nothing Holdin' Me Back - Acoustic,61.0,201093,0.0,"[""Shawn Mendes""]",['7n2wHs1TKAczGzO7Dd2rGr'],2017-07-07,57.60000000000001,-5.527,m,,0.0435,0.483,0.0,0.176,0.8909999999999999,121.938,4.0,Shawn Mendes,
7kzKAuUzOITUauHAhoMoxA,Last Nite,73.0,193051,0.0,"[""The Strokes""]",['0epOFNiUfyON9EYx7Tpr6V'],2001-07-30,91.0,-5.702999999999999,M,,0.0297,0.0285,0.000198,0.0789,0.767,104.042,4.0,The Strokes,
6DFlIKgiThAgpfXJNqa7eB,"Never Say Goodbye (Adapted from ""Pavane, M. 19"")",41.0,193493,0.0,"[""Hayley Westenra""]",['7Jotu5LupekFt00kZZZ7C6'],2004-01-01,24.7,-14.007,M,,0.0294,0.81,1.2e-05,0.118,0.197,131.533,4.0,Hayley Westenra,
3qB3aEPAuLKc7Y9DCdR5uc,Hanging By a Thread - Live 1988; 2014 Remastered,2.0,317840,0.0,"[""Mike & The Mechanics""]",['2yTUYhIf8fxptTIy3KLuJD'],2014-01-20,88.5,-4.282,M,,0.0397,0.259,0.000339,0.623,0.485,108.124,4.0,Mike & The Mechanics,
0Kk1Tp4m2uk5I6UwpXs3TS,Com Que Roupa?,4.0,163463,0.0,"[""Noel Rosa""]",['2rF7JpzIpgWtpVMuPouhIl'],1930-06-14,36.0,-9.194,M,,0.0559,0.988,0.0023,0.129,0.86,104.706,4.0,Noel Rosa,
7cB4bOQ0RZo6dGhybJEUa3,Drömmen som gick i kras,15.0,102867,0.0,"[""Magnus Uggla""]",['30j6YCWLSp59jLF7yIYZWq'],1978-05-05,88.1,-6.7,M,,0.112,0.114,0.0,0.27,0.6509999999999999,79.192,4.0,Magnus Uggla,
24X9r3zeRgB4VTLz75TRw9,Conexión París,30.0,301200,0.0,"[""Sobrecarga""]",['49UpIRD1s5bMEhbYYTnqUD'],1986-04-17,55.8,-10.651,m,,0.0274,0.0262,0.575,0.111,0.612,112.658,4.0,Sobrecarga,
2oVCTOrWxVtDnfRH2cF4HU,Prem Kahani Mein,25.0,298733,0.0,"[""Lata Mangeshkar"", ""Kishore Kumar""]","['61JrslREXq98hurYL2hYoc', '0GF4shudTAFv8ak9eWdd4Y']",1975-03-11,64.3,-8.056000000000001,M,,0.048,0.846,5.41e-06,0.124,0.7070000000000001,81.759,4.0,Lata Mangeshkar,Kishore Kumar
5gpZHQTlIWuvxhJYNspxUK,Geia Sou Loipon,19.0,235653,0.0,"[""Dimitris Basis""]",['3KsiqBSJ0KWQ8dFNRmMUpA'],2005-01-01,68.0,-5.591,m,,0.0346,0.1639999999999999,0.0,0.0774,0.5329999999999999,139.947,4.0,Dimitris Basis,
1hdpVR3VXJxx9DuaJ8MXia,"Schabernack-Polka, Polka schnell, Op. 98",11.0,127720,0.0,"[""Josef Strauss"", ""Daniel Barenboim"", ""Wiener Philharmoniker""]","['0qU8UdzIf1I2ZxyI5OHdut', '78sEozQOEJxzXegUuqRSgH', '003f4bk13c6Q3gAUXv7dGJ']",2014-01-07,56.89999999999999,-19.433,M,,0.688,0.84,0.875,0.7240000000000001,0.667,88.78399999999998,4.0,Josef Strauss,Daniel Barenboim
3BIIJgBJJ7NhhCv4MI6n7w,Alien Boy,74.0,164313,1.0,"[""Oliver Tree""]",['6TLwD7HPWuiOzvXEa3oCNe'],2020-07-17,57.60000000000001,-7.046,M,,0.132,0.0597,0.0,0.186,0.52,130.135,4.0,Oliver Tree,
0PNtLcQgCiXthtWwNlKPAW,Fear and Love,40.0,304906,0.0,"[""Morcheeba""]",['6bWxFw65IEJzBYjx3SxUXd'],Year 1998,31.3,-9.109,m,,0.0271,0.0168,0.000587,0.111,0.0859,76.01100000000002,4.0,Morcheeba,
0qintYoo26yRvQL11EBbiq,Oyangani Ngai?,5.0,190218,0.0,"[""Franco & le T.P OK Jazz""]",['1XUfXYZElBhwnNLnZSi2CF'],Year 1959,31.1,-12.604,M,,0.112,0.856,0.000147,0.149,0.753,124.987,4.0,Franco & le T.P OK Jazz,
43SK9pr4z0KjxCU6Urll9S,Maximize,53.0,190107,0.0,"[""Amaranthe""]",['2KaW48xlLnXC2v8tvyhWsa'],2016-10-21,97.39999999999999,-5.6320000000000014,M,,0.0742,5.820000000000001e-05,2.01e-05,0.0626,0.411,134.908,4.0,Amaranthe,
3E5HOHwhwtXpsuhlKAS4wx,Where Is the Sun?,16.0,165560,0.0,"[""Billie Holiday""]",['1YzCsTRb22dQkh9lghPIrp'],Year 1933,17.0,-12.284,M,,0.0399,0.939,0.0,0.575,0.399,81.84,4.0,Billie Holiday,
143k8rvYHpojuVqMcyA8xq,Hiihtämässä,11.0,71107,0.0,"[""Anni Tannin Lapsilaulajat""]",['403vcvemTJaEI0btvZtfO3'],1991-06-10,2.2800000000000002,-15.815,M,,0.0437,0.994,0.00873,0.0919,0.365,105.975,4.0,Anni Tannin Lapsilaulajat,
6EzgyIuMHzgqsftnksXk7t,Daahoud - Live,11.0,352333,0.0,"[""Oscar Peterson Trio""]",['0ldU0QJm31y0d6f57R1G2A'],1961-01-01,37.8,-17.422,M,,0.034,0.561,0.8170000000000001,0.11,0.613,88.075,4.0,Oscar Peterson Trio,
3hRi2ip3Wrup2YYP3XtRoY,"I puritani: Act II: Vien, diletto, e in ciel la luna! (Elvira)",1.0,192133,0.0,"[""Vincenzo Bellini"", ""Maria Callas"", ""Giuseppe Di Stefano"", ""Piero Campolonghi"", ""Robert Silva"", ""Tanis Lugo"", ""Ignacio Rufino"", ""Rosa Rimoch"", ""Palacio de Bellas Artes Chorus"", ""Palacio de Bellas Artes Orchestra"", ""Guido Picco""]","['6AphpMkKDU4I3Z6XaGu1UV', '0bjdfjE8XbLa2Odstu6E1E', '6kjCrVbejP0Aw6otiMaxNt', '1oq8JNMKuY64tet8ukntGB', '6GpS5SLaDcLXSMBPOZoAtJ', '19d38RfazeKptxpVl54nte', '44ukwD7h3PnZoJYDPfc7Xj', '5cqGuihi32mP3tlGjoyizj', '5N1QMttGJWhGDEPRCzG6PT', '7DyC5csvAs03VjYpn6asUz', '0MfKV9LsGjSPB8Vf0ghKjK']",Year 1952,40.400000000000006,-17.548,M,,0.242,0.994,0.659,0.7659999999999999,0.499,129.366,4.0,Vincenzo Bellini,Maria Callas
3BMwUo9vfHHiJ9NsMyubBu,Burn for You,45.0,212933,0.0,"[""John Farnham""]",['1QxaPWG1POM8Ul6WwsHq4y'],1990-09-24,13.200000000000001,-15.204,m,,0.0303,0.8959999999999999,0.0,0.0981,0.33,97.136,4.0,John Farnham,
6UPr5yoTldqFcXRYknpKfX,Chapter 3.10 - Król Maciuś Pierwszy,0.0,126700,0.0,"[""Janusz Korczak""]",['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,26.1,-20.064,M,,0.958,0.669,0.0,0.192,0.511,70.542,3.0,Janusz Korczak,
77DmEnGFpPvTDq6XHV2p3E,Esphambanweni,39.0,383038,0.0,"[""Kelly Khumalo"", ""Hlengiwe Mhlaba""]","['2MhYuOM0iHfOwQ0HeLa0no', '2TO6SX9weMc5ZT6FdJdpJI']",2020-09-11,37.8,-7.523,M,,0.0499,0.615,0.0,0.106,0.237,102.763,4.0,Kelly Khumalo,Hlengiwe Mhlaba
7DnSOl5CtzTNfOVQVEwHls,Little Honda (Mono),28.0,112520,0.0,"[""The Beach Boys""]",['3oDbviiivRWhXwIE8hxkVV'],1964-07-13,59.699999999999996,-10.297,M,,0.0301,0.0806,8.14e-05,0.173,0.884,150.26,4.0,The Beach Boys,
06Eh3QGlSiROaESLGB0ouG,"Sorge dich nicht - lebe! - Die Kunst, zu einem von Ängsten und Aufregungen befreiten Leben zu finden, Kapitel 62",12.0,649493,0.0,"[""Dale Carnegie"", ""Till Hagen"", ""Stefan Kaminski""]","['2njhRBeHTnFrRJHGpy5TLS', '5KnFJOHSRzAwlcXRZfLwb5', '0JSxbQaj2iegWrm6EGsD8p']",Year 1944,32.2,-16.543,m,,0.946,0.485,0.0,0.181,0.505,108.717,4.0,Dale Carnegie,Till Hagen
3TuWleBiR3aQaiwFZg9gg9,Tak Ingin Pisah Lagi,57.0,265541,0.0,"[""Marion Jola"", ""Rizky Febian""]","['5Bh3L78YDNSWljRR1JO5C5', '28DdkLhrzQNizZ0ExQpyku']",2019-07-19,40.1,-6.444,m,,0.0263,0.581,0.0,0.135,0.343,94.998,4.0,Marion Jola,Rizky Febian
2GAzEFLeimJud8DK3tNQdr,Když Louis Armstrong V Praze Hrál,6.0,183157,0.0,"[""Eva Olmerova"", ""Jitka Vrbová"", ""Hot Jazz Praha""]","['7KDaypSnnCEqGGUJ8uffvs', '1bJ6S9ouRJjwi1ecJ6y5eV', '2syFmBNW6tbyAopEnStCo6']",Year 1987,17.0,-14.974,M,,0.0395,0.911,8.740000000000001e-05,0.059,0.272,71.096,4.0,Eva Olmerova,Jitka Vrbová
4FVKxmy1hKLlgqvOHN8M9L,Scream Like a Baby - 2017 Remaster,36.0,216840,0.0,"[""David Bowie""]",['0oSGxfWSnnOXhD2fKuz2Gy'],Year 1980,84.2,-7.935,M,,0.0443,0.111,3.04e-05,0.0813,0.547,114.335,4.0,David Bowie,
2x0xj1shbEfHmV9rZ11KY8,Quello che le donne non dicono,43.0,242240,0.0,"[""Fiorella Mannoia""]",['5VxhGHbcuvqTLRUWzBUN8L'],2001-04-05,35.0,-10.692,M,,0.0423,0.501,0.0,0.133,0.24,78.33,4.0,Fiorella Mannoia,
3OjxylePH2QUd7UBgxDcSv,Yemyeşil Bir Deniz,22.0,357960,0.0,"[""İlhan İrem""]",['52ZUYpWgLZaJJDEum4P2KH'],Year 1997,50.1,-12.026,m,,0.0448,0.606,0.0,0.941,0.684,127.47,4.0,İlhan İrem,
1beXQ10lXrXsTPYX9q4Fta,אגדת השמש והירח,19.0,267213,0.0,"[""Ethnix"", ""Rita""]","['0rcuq0mzUaleXgXxuLFPPZ', '5pHxqQIoEFTV7nyZPHZtOE']",2000-01-01,87.5,-4.419,m,,0.0507,0.0118,1.4e-05,0.0925,0.479,130.553,4.0,Ethnix,Rita
5CbsCWeAYcwxiBx1ySSU19,O Shama Mujhe Phoonk De,14.0,411376,0.0,"[""Lata Mangeshkar"", ""Mukesh""]","['61JrslREXq98hurYL2hYoc', '4etv0ut4ws0GbXBtolzf5e']",1962-01-01,49.20000000000001,-9.206,m,,0.116,0.79,5.14e-05,0.336,0.593,186.247,4.0,Lata Mangeshkar,Mukesh
57hzm0CI2uuIYtB1Etngb8,Ain't Gonna Cry,33.0,247243,0.0,"[""Bryan Adams""]",['3Z02hBLubJxuFJfhacLSDc'],1984-11-05,96.2,-4.712,m,,0.0486,0.000123,0.0648,0.132,0.7190000000000001,174.21099999999996,4.0,Bryan Adams,
3RWxV7Fgu4znARvmtLFuKr,Aa Raja Mohe Apna Bana Le,0.0,150083,0.0,"[""Shamshad Begum""]",['0Ury0QIiBOlJmsdYUiCTfQ'],1948-12-31,18.5,-7.92,M,,0.485,0.988,0.000411,0.328,0.654,124.397,4.0,Shamshad Begum,
3gnUbsRuw2holW7c6NJj47,Ран Вася Ран,46.0,198113,1.0,"[""N1NT3ND0"", ""QП""]","['6WI9EjCdJWcwOFFtubMrGM', '6AoMipQI9MiFNqKgZez2Pa']",Year 2011,56.60000000000001,-6.412000000000001,m,,0.36,0.0986,0.000173,0.179,0.648,79.98,4.0,N1NT3ND0,QП
3elkEyvl4O0e8gswWkZYAX,Sigo Pensando En Ti,47.0,209213,0.0,"[""Volumen X""]",['1g6uqdHXhTcNgy9qoGC5Fd'],2003-03-02,63.4,-6.442,M,,0.0504,0.246,0.0,0.147,0.913,143.955,4.0,Volumen X,
4ctGtzMsmcS37przuQBddj,Metade de Mim,22.0,240827,0.0,"[""Alcione""]",['0hPar6ePAELiu9rYMdvMEo'],1984-06-21,61.0,-6.737,m,,0.038,0.539,0.0,0.196,0.421,92.449,4.0,Alcione,
5VSJ9OfZx8V91A7u8Fuoh1,Aaoge Tum Kabhi,55.0,313163,0.0,"[""The Local Train""]",['7b6Ui7JVaBDEfZB9k6nHL0'],2015-09-25,86.3,-4.6160000000000005,M,,0.0357,0.0152,0.0167,0.144,0.374,98.006,4.0,The Local Train,
3Ln64zYZ8cbeKTuVnWY9PB,Salta Pa' Tras,33.0,265467,0.0,"[""Maldita Vecindad Y Los Hijos Del 5to. Patio""]",['6WvDtNFHOWHfiNy8NVHujT'],1996-05-10,,-4.883,m,,0.105,0.111,1.85e-06,0.499,0.825,120.111,4.0,Maldita Vecindad Y Los Hijos Del 5to. Patio,
1v9edNyHqe2cUadE4AdAi4,"Sonata No. 32 in C Minor, Op. 111: I. Maestoso - Allegro con brio ed appassionato - Remastered",8.0,434347,0.0,"[""Ludwig van Beethoven"", ""Glenn Gould""]","['2wOqMjp9TyABvtHdOSOTUS', '13dkPjqmbcchm8cXjEJQeP']",Year 1956,34.2,-15.527,m,,0.0423,0.977,0.8809999999999999,0.124,0.257,84.574,3.0,Ludwig van Beethoven,Glenn Gould
4s1E19Sl0SRfRJh3dwNtx0,Pak Tua (Best Cut),32.0,218613,0.0,"[""Elpamas""]",['6ZkVN6vueMsrf6pA6oo5aq'],1991-01-01,63.3,-4.61,m,,0.0281,0.429,4.85e-06,0.335,0.489,99.616,4.0,Elpamas,
1RkUauqolAhp6dxZDzMWPf,Tasveer Banata Hoon,9.0,210293,0.0,"[""Talat Mahmood""]",['2fi9hpqNbi5neTbKSqG0vW'],1955-12-01,19.1,-19.137,M,,0.0613,0.977,0.934,0.114,0.674,99.962,4.0,Talat Mahmood,
1dC5iJcvCNIapVzuwxJjyy,Nijama Idhu Nijama,0.0,135053,0.0,"[""M. K. Thyagaraja Bhagavathar""]",['64LJVsjBP6bkbacv9SmepY'],1944-10-16,30.8,-10.579,M,,0.0422,0.991,0.599,0.152,0.732,100.979,4.0,M. K. Thyagaraja Bhagavathar,
47ruy8Kznapdou3QfFqOnt,Another Angel (CC652),6.0,104800,0.0,"[""Above & Beyond""]",['10gzBoINW3cLJfZUka8Zoe'],2020-01-10,97.3,-5.305,m,,0.0596,6.1e-05,0.087,0.288,0.43,127.995,4.0,Above & Beyond,
0gxWRx8t7WZGCj53HVGpmI,My Sensitivity (Gets in the Way),30.0,250653,0.0,"[""Luther Vandross""]",['19y5MFBH7gohEdGwKM7QsP'],1985-03-08,43.0,-9.734,M,,0.231,0.105,4.91e-06,0.035,0.867,102.898,4.0,Luther Vandross,
27Tm6SAjAYn38UJ0a0r0GT,การเดินทาง,37.0,227000,0.0,"[""Chart Suchart""]",['4qGpqGXSbS97LnJl4ijbly'],2018-06-21,55.00000000000001,-7.654,M,,0.0267,0.304,3.55e-05,0.166,0.526,139.989,4.0,Chart Suchart,
2KiYTBysC4YFpQq4BWg7vv,Ты бросил меня,31.0,273427,0.0,"[""Strelki""]",['1ECUQVFmYOUYMkCsisFGRw'],Year 2005,89.6,-8.878,m,,0.0507,0.0233,0.0092,0.268,0.7240000000000001,134.967,4.0,Strelki,
58mxsMoQG45OcMGnkkCvv5,Amada Mía - Remasterizado,0.0,177507,0.0,"[""Francisco Canaro"", ""Charlo"", ""Angel Ramos""]","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL', '4LCkglnWw0trcZyBpV4Ye8']",1931-12-14,49.70000000000001,-6.9670000000000005,m,,0.249,0.973,0.0423,0.763,0.948,174.578,4.0,Francisco Canaro,Charlo
3R8YKPZopRDYDLDq9G09b6,"Megüssem, vagy ne üssem",24.0,213667,0.0,"[""Bikini""]",['5hLLs4nJdYwC3187Zv6HkI'],1996-09-01,66.3,-8.193999999999999,M,,0.0252,0.0214,0.000207,0.0919,0.508,85.867,4.0,Bikini,
5tHLI9JQD1n9w8wapOyvXx,Lloro Mi Corazon,27.0,226950,0.0,"[""Pastor Lopez""]",['6Ud6RjvNXVe39mKiGUb7zE'],1981-07-14,62.1,-9.166,m,,0.0521,0.386,0.0238,0.123,0.97,97.061,4.0,Pastor Lopez,
29thpSa7W7E5TGNxMCtIAM,Once Is Enough For Me (03-02-39),4.0,185933,0.0,"[""Ella Fitzgerald""]",['5V0MlUE1Bft0mbLlND7FJz'],Year 1939,4.33,-14.968,M,,0.0487,0.989,0.0,0.231,0.286,85.958,4.0,Ella Fitzgerald,
2xQi1o5UFHKSH28IgQsyTs,Mil Pedazos,20.0,168227,0.0,"[""Los Invasores De Nuevo León""]",['5CGtBYmVPeLhI1kM2Fn9Gv'],1989-01-01,53.0,-10.765,M,,0.0678,0.251,1.83e-06,0.0799,0.923,107.585,4.0,Los Invasores De Nuevo León,
1FJrcAS2Wams7xqM6t3XGx,Gülçehre,19.0,182467,0.0,"[""Ezginin Günlügü""]",['6WDnC2nx6hEPdtcU2LLGtE'],Year 1987,24.3,-15.014,M,,0.0404,0.958,0.00525,0.109,0.262,172.451,4.0,Ezginin Günlügü,
3XMotIhLf7TuzAXdyY4IYW,Tik Tok Skinka,22.0,130944,0.0,"[""Mollý Jökulsdóttir""]",['6hCI6nO4O2JlVzBaMlG8NW'],2010-04-28,84.3,0.687,M,,0.0919,0.217,0.0,0.121,0.7390000000000001,120.075,4.0,Mollý Jökulsdóttir,
1zF6JbLW3ucl8oO0rqlRqi,Matiz de Amor,8.0,126317,0.0,"[""Sylvia Rexach"", ""Tuti Umpierre""]","['5x6f6nAwY1r9b9a5Qz6C4A', '4RwZSd5QUHsYOkFFNRrTPx']",1958-06-01,5.390000000000001,-13.243,M,,0.038,0.985,0.0,0.199,0.265,88.979,4.0,Sylvia Rexach,Tuti Umpierre
7AdUS6arybzbzeystncaat,Mungkin Ku Jatuh Cinta,18.0,241312,0.0,"[""Emile S. Praja""]",['5MvsWpiF3ukykUCPy0R5UG'],1989-01-01,79.3,-6.082999999999998,m,,0.048,0.106,1.62e-05,0.035,0.7509999999999999,104.674,4.0,Emile S. Praja,
4x65cc2zs6XlNzGkx5CKPP,"Wiem, że jesteś tam",45.0,235653,0.0,"[""Ania Wyszkoni""]",['2QhdFVWTX2oEpTJjYm8iv0'],2011-06-01,44.6,-8.441,M,,0.0386,0.675,0.0115,0.106,0.716,92.012,4.0,Ania Wyszkoni,
5M5Vey9kQdfEl0gzcb8GyO,I Don't Want to Set the World on Fire,25.0,184521,0.0,"[""The Ink Spots""]",['5bOsFzuJ6QZMr86ezC4oXY'],1935-05-29,5.12,-17.81,M,,0.0679,0.988,0.00113,0.228,0.313,84.867,4.0,The Ink Spots,
7KFZbSfSzvSKH68RrnT2AW,Muchacha de Bage,2.0,195373,0.0,"[""Eduardo Darnauchans""]",['0xOF01rh66rHHFyqQQFzVM'],1974-05-02,12.1,-19.293,M,,0.0454,0.974,0.00369,0.104,0.521,79.064,4.0,Eduardo Darnauchans,
0c5cFfthI3A1WVt2g4wHPo,"Die Zauberflöte, K.620 / Erster Aufzug: ""Wie stark ist nicht dein Zauberton""",13.0,199133,0.0,"[""Wolfgang Amadeus Mozart"", ""Fritz Wunderlich"", ""Dietrich Fischer-Dieskau"", ""Berliner Philharmoniker"", ""Karl Böhm""]","['4NJhFmfw43RLBLjQvxDuRS', '3jp4zawfeVYVpSzO2Yujbv', '10CN8N2O3FlGlPVJWBiu5D', '6uRJnvQ3f8whVnmeoecv5Z', '3fyr5uksidSlLzsUjRIz5A']",1964-01-01,8.91,-21.419,M,,0.0502,0.981,4.8e-05,0.1689999999999999,0.154,77.707,4.0,Wolfgang Amadeus Mozart,Fritz Wunderlich
